city,state,lat,lon,population
Friesville CDP,PA,40.294321,-78.463733,0
Frisco CDP,PA,40.851568,-80.268464,0
Frizzleburg CDP,PA,41.074025,-80.438923,0
Frystown CDP,PA,40.455364,-76.324736,0
Fullerton CDP,PA,40.630707,-75.480152,0
Galeton borough,PA,41.734304,-77.643512,0
Gallitzin borough,PA,40.480964,-78.554553,0
Ganister CDP,PA,40.473606,-78.226673,0
Gap CDP,PA,39.989889,-76.021247,0
Garden View CDP,PA,41.256525,-77.048135,0
Gardners CDP,PA,40.006438,-77.208225,0
Garrett borough,PA,39.864384,-79.061847,0
Gastonville CDP,PA,40.26684,-80.009551,0
Geeseytown CDP,PA,40.451552,-78.343973,0
Geistown borough,PA,40.293596,-78.8726,0
Genesee CDP,PA,41.991195,-77.865526,0
Geneva CDP,PA,41.562014,-80.225979,0
Georgetown borough,PA,40.642105,-80.498668,0
Georgetown CDP,PA,39.9418,-76.08115,0
Georgetown CDP,PA,41.227067,-75.872243,0
Gettysburg borough,PA,39.830597,-77.234147,0
Gibraltar CDP,PA,40.279424,-75.856308,0
Gibsonia CDP,PA,40.63223,-79.968348,0
Gilberton borough,PA,40.795118,-76.223348,0
Gilbertsville CDP,PA,40.323041,-75.60863,0
Girard borough,PA,42.004116,-80.319209,0
Girardville borough,PA,40.792381,-76.282923,0
Glasgow borough,PA,40.644495,-80.50767,0
Glassport borough,PA,40.325814,-79.885985,0
Glenburn CDP,PA,41.516361,-75.724286,0
Glen Campbell borough,PA,40.819747,-78.829639,0
Glendale CDP,PA,40.397878,-80.093156,0
Glendon borough,PA,40.657583,-75.239993,0
Glenfield borough,PA,40.522438,-80.14062,0
Glen Hope borough,PA,40.803419,-78.492136,0
Glen Lyon CDP,PA,41.177434,-76.086538,0
Glenmoore CDP,PA,40.086138,-75.789022,0
Glenolden borough,PA,39.899627,-75.291954,0
Glen Osborne borough,PA,40.529812,-80.167075,0
Glen Richey CDP,PA,40.949492,-78.471407,0
Glen Rock borough,PA,39.793501,-76.730704,0
Glenshaw CDP,PA,40.539072,-79.973472,0
Glenside CDP,PA,40.103249,-75.151877,0
Gold Key Lake CDP,PA,41.314261,-74.943506,0
Goldsboro borough,PA,40.155731,-76.753323,0
Goodville CDP,PA,40.126901,-76.002655,0
Gordon borough,PA,40.750116,-76.33993,0
Gordonville CDP,PA,40.021116,-76.136502,0
Gouglersville CDP,PA,40.270374,-76.01878,0
Gouldsboro CDP,PA,41.245668,-75.441703,0
Graceton CDP,PA,40.507104,-79.168713,0
Grampian borough,PA,40.964421,-78.611703,0
Grantley CDP,PA,39.940052,-76.730972,0
Granville CDP,PA,40.55408,-77.615163,0
Grapeville CDP,PA,40.325272,-79.605972,0
Grassflat CDP,PA,41.007919,-78.108672,0
Gratz borough,PA,40.607322,-76.715719,0
Gray CDP,PA,40.657622,-78.252075,0
Gray CDP,PA,40.133007,-79.092366,0
Grazierville CDP,PA,40.657549,-78.271345,0
Great Bend borough,PA,41.97303,-75.745218,0
Greencastle borough,PA,39.79067,-77.726674,0
Greenfields CDP,PA,40.363201,-75.956166,0
Green Hills borough,PA,40.115418,-80.305354,0
Green Lane borough,PA,40.336648,-75.471752,0
Greenock CDP,PA,40.313177,-79.804178,0
Greensboro borough,PA,39.792124,-79.913032,0
Greensburg city,PA,40.311155,-79.544431,0
Greens Landing CDP,PA,41.936246,-76.545554,0
Green Tree borough,PA,40.417056,-80.054317,0
Greenville borough,PA,41.405074,-80.383809,0
Greenwood CDP,PA,40.537091,-78.354534,0
Grier City CDP,PA,40.826835,-76.057889,0
Grill CDP,PA,40.298614,-75.934664,0
Grindstone CDP,PA,40.021877,-79.823099,0
Grove City borough,PA,41.157116,-80.088596,0
Guilford CDP,PA,39.917314,-77.599485,0
Guys Mills CDP,PA,41.631964,-79.976702,0
Halfway House CDP,PA,40.279622,-75.640538,0
Halifax borough,PA,40.462859,-76.932499,0
Hallam borough,PA,40.002431,-76.604163,0
Hallstead borough,PA,41.961755,-75.747012,0
Hamburg borough,PA,40.556225,-75.982357,0
Hamorton CDP,PA,39.867646,-75.65163,0
Hampton CDP,PA,39.924448,-77.049936,0
Hannasville CDP,PA,41.471796,-79.931372,0
Hanover borough,PA,39.811756,-76.983605,0
Harford CDP,PA,41.781996,-75.706221,0
Harlansburg CDP,PA,41.018656,-80.184754,0
Harleigh CDP,PA,40.986229,-75.970333,0
Harleysville CDP,PA,40.278403,-75.387857,0
Harmonsburg CDP,PA,41.665533,-80.314191,0
Harmony borough,PA,40.801349,-80.124921,0
Harrisburg city,PA,40.275891,-76.88502,0
Harrison City CDP,PA,40.354799,-79.650185,0
Harrisville borough,PA,41.136407,-80.010746,0
Hartleton borough,PA,40.900186,-77.156414,0
Hartstown CDP,PA,41.548474,-80.384564,0
Harveys Lake borough,PA,41.364713,-76.044743,0
Harwick CDP,PA,40.556227,-79.805381,0
Hasson Heights CDP,PA,41.44862,-79.676595,0
Hastings borough,PA,40.66475,-78.709317,0
Hatboro borough,PA,40.17744,-75.105504,0
Hatfield borough,PA,40.277095,-75.298872,0
Haverford College CDP,PA,40.009262,-75.307376,0
Hawk Run CDP,PA,40.924257,-78.20308,0
Hawley borough,PA,41.475949,-75.175964,0
Hawthorn borough,PA,41.020482,-79.283246,0
Haysville borough,PA,40.526143,-80.154706,0
Hayti CDP,PA,39.986939,-75.844108,0
Hazen CDP,PA,40.81716,-80.247362,0
Hazleton city,PA,40.95047,-75.972509,0
Hebron CDP,PA,40.338927,-76.399676,0
Heckscherville CDP,PA,40.721041,-76.26686,0
Hegins CDP,PA,40.652375,-76.487552,0
Heidelberg borough,PA,40.391467,-80.092179,0
Heidlersburg CDP,PA,39.947052,-77.149643,0
Heilwood CDP,PA,40.621874,-78.915191,0
Hellertown borough,PA,40.581346,-75.337913,0
Hemlock Farms CDP,PA,41.315756,-75.04982,0
Hendersonville CDP,PA,40.300734,-80.158317,0
Henrietta CDP,PA,40.262502,-78.297711,0
Hereford CDP,PA,40.450942,-75.550389,0
Herminie CDP,PA,40.263225,-79.713603,0
Hermitage city,PA,41.229552,-80.440704,0
Herndon borough,PA,40.712319,-76.852612,0
Hershey CDP,PA,40.28001,-76.644328,0
Hickory CDP,PA,40.295719,-80.305135,0
Hickory Hills CDP,PA,41.03441,-75.820554,0
Highland Park CDP,PA,40.621671,-77.570621,0
Highspire borough,PA,40.20861,-76.785533,0
Hilldale CDP,PA,41.286895,-75.836058,0
Hiller CDP,PA,40.007769,-79.910027,0
Hillsville CDP,PA,41.011752,-80.49726,0
Hinkletown CDP,PA,40.145236,-76.120807,0
Hokendauqua CDP,PA,40.658455,-75.495219,0
Holiday Pocono CDP,PA,41.030757,-75.610698,0
Hollidaysburg borough,PA,40.431117,-78.392958,0
Holters Crossing CDP,PA,40.971982,-77.72415,0
Homeacre-Lyndora CDP,PA,40.872097,-79.921114,0
Homer City borough,PA,40.540735,-79.15995,0
Homestead borough,PA,40.407278,-79.909894,0
Hometown CDP,PA,40.821581,-75.986552,0
Homewood borough,PA,40.813337,-80.32944,0
Homewood at Martinsburg CDP,PA,40.304508,-78.332406,0
Honesdale borough,PA,41.57571,-75.250769,0
Honey Brook borough,PA,40.09358,-75.91075,0
Hookstown borough,PA,40.598874,-80.47375,0
Hooversville borough,PA,40.150459,-78.913303,0
Hop Bottom borough,PA,41.703668,-75.765675,0
Hopeland CDP,PA,40.228784,-76.262375,0
Hopewell borough,PA,40.135164,-78.265678,0
Hopwood CDP,PA,39.877285,-79.701732,0
Horsham CDP,PA,40.182544,-75.138657,0
Hostetter CDP,PA,40.263951,-79.397769,0
Houserville CDP,PA,40.826587,-77.822668,0
Houston borough,PA,40.249451,-80.21113,0
Houtzdale borough,PA,40.825074,-78.351013,0
Howard borough,PA,41.011386,-77.657314,0
Hublersburg CDP,PA,40.960921,-77.609128,0
Hudson CDP,PA,41.277249,-75.831171,0
Hughestown borough,PA,41.328927,-75.77003,0
Hughesville borough,PA,41.239049,-76.725376,0
Hulmeville borough,PA,40.143277,-74.906944,0
Hummelstown borough,PA,40.265326,-76.712873,0
Hummels Wharf CDP,PA,40.831185,-76.842253,0
Hunker borough,PA,40.204003,-79.615471,0
Hunterstown CDP,PA,39.884779,-77.154984,0
Huntingdon borough,PA,40.498154,-78.007336,0
Hustontown CDP,PA,40.04831,-78.027422,0
Hyde CDP,PA,41.006957,-78.467848,0
Hyde Park CDP,PA,40.375785,-75.924057,0
Hyde Park borough,PA,40.631645,-79.589328,0
Hydetown borough,PA,41.651594,-79.72406,0
Hyndman borough,PA,39.820893,-78.721491,0
Hyner CDP,PA,41.337455,-77.641831,0
Ickesburg CDP,PA,40.458691,-77.354115,0
Idaville CDP,PA,40.021563,-77.20623,0
Imperial CDP,PA,40.453677,-80.249934,0
Indiana borough,PA,40.621954,-79.155283,0
Indian Lake borough,PA,40.0418,-78.866871,0
Indian Mountain Lake CDP,PA,41.00031,-75.507524,0
Indian Rocks CDP,PA,41.372174,-75.322796,0
Industry CDP,PA,40.266539,-79.793128,0
Industry borough,PA,40.656819,-80.41092,0
Ingram borough,PA,40.444827,-80.068508,0
Inkerman CDP,PA,41.29688,-75.816608,0
Intercourse CDP,PA,40.03639,-76.105819,0
Iola CDP,PA,41.133818,-76.53069,0
Ironville CDP,PA,40.658574,-78.215678,0
Irvona borough,PA,40.77383,-78.550269,0
Irwin borough,PA,40.325068,-79.699757,0
Ivyland borough,PA,40.207958,-75.073492,0
Jackson Center borough,PA,41.273129,-80.13968,0
Jacksonville CDP,PA,40.992046,-77.633978,0
Jacksonville CDP,PA,40.56093,-79.30181,0
Jacksonwald CDP,PA,40.33109,-75.83613,0
Jacobus borough,PA,39.882462,-76.712125,0
James City CDP,PA,41.615684,-78.847378,0
Jamestown CDP,PA,40.403691,-78.658825,0
Jamestown borough,PA,41.484108,-80.437245,0
Jamison City CDP,PA,41.297298,-76.370313,0
Jeannette city,PA,40.327756,-79.613906,0
Jeddo borough,PA,40.990351,-75.895809,0
Jefferson borough,PA,39.93045,-80.057713,0
Jefferson borough,PA,39.812348,-76.843033,0
Jefferson Hills borough,PA,40.297236,-79.942469,0
Jenkintown borough,PA,40.096296,-75.129753,0
Jennerstown borough,PA,40.163279,-79.061039,0
Jermyn borough,PA,41.527298,-75.545436,0
Jerome CDP,PA,40.213543,-78.980864,0
Jersey Shore borough,PA,41.200731,-77.266569,0
Jerseytown CDP,PA,41.089035,-76.580154,0
Jessup borough,PA,41.452222,-75.54128,0
Jim Thorpe borough,PA,40.857215,-75.776338,0
Joffre CDP,PA,40.380891,-80.353172,0
Johnsonburg borough,PA,41.492224,-78.678766,0
Johnstown city,PA,40.326132,-78.919139,0
Jonestown CDP,PA,41.126731,-76.309451,0
Jonestown borough,PA,40.412972,-76.480726,0
Jugtown CDP,PA,40.33623,-78.326984,0
Julian CDP,PA,40.861484,-77.942857,0
Juniata Gap CDP,PA,40.551813,-78.433173,0
Juniata Terrace borough,PA,40.585491,-77.578351,0
Kane borough,PA,41.663008,-78.809016,0
Kapp Heights CDP,PA,40.899495,-76.808933,0
Karns City borough,PA,40.996952,-79.726353,0
Karthaus CDP,PA,41.121974,-78.120602,0
Kelayres CDP,PA,40.900734,-76.004552,0
Kempton CDP,PA,40.628836,-75.855575,0
Kenhorst borough,PA,40.306848,-75.943817,0
Kenilworth CDP,PA,40.224868,-75.634288,0
Kenmar CDP,PA,41.254525,-76.954959,0
Kennerdell CDP,PA,41.278697,-79.821951,0
Kennett Square borough,PA,39.843841,-75.711296,0
Kerrtown CDP,PA,41.626643,-80.169107,0
Kersey CDP,PA,41.357261,-78.609208,0
Kimberton CDP,PA,40.132126,-75.573667,0
King of Prussia CDP,PA,40.096029,-75.379074,0
Kingston borough,PA,41.264754,-75.886574,0
Kirkwood CDP,PA,39.847079,-76.083376,0
Kiskimere CDP,PA,40.619013,-79.585698,0
Kistler borough,PA,40.377003,-77.865437,0
Kittanning borough,PA,40.8287,-79.518688,0
Klahr CDP,PA,40.297763,-78.512951,0
Klingerstown CDP,PA,40.658894,-76.693058,0
Knox borough,PA,41.234429,-79.536064,0
Knoxville borough,PA,41.960452,-77.437917,0
Koppel borough,PA,40.835927,-80.318307,0
Kratzerville CDP,PA,40.856055,-76.891172,0
Kreamer CDP,PA,40.798499,-76.973092,0
Kulpmont borough,PA,40.795436,-76.472057,0
Kulpsville CDP,PA,40.243943,-75.340698,0
Kutztown borough,PA,40.521313,-75.777288,0
Kutztown University CDP,PA,40.510369,-75.784397,0
Kylertown CDP,PA,40.998873,-78.167983,0
Laboratory CDP,PA,40.151392,-80.214708,0
Laceyville borough,PA,41.645903,-76.158727,0
Laflin borough,PA,41.289844,-75.79441,0
Lake Arthur Estates CDP,PA,40.961625,-80.148257,0
Lake City borough,PA,42.017727,-80.346301,0
Lake Heritage CDP,PA,39.807872,-77.184177,0
Lake Latonka CDP,PA,41.281851,-80.185912,0
Lake Meade CDP,PA,39.984182,-77.037367,0
Lakemont CDP,PA,40.464225,-78.392763,0
Lakeside CDP,PA,41.862447,-75.648316,0
Lake Wallenpaupack Estates CDP,PA,41.363953,-75.32728,0
Lake Winola CDP,PA,41.515332,-75.848484,0
Lake Wynonah CDP,PA,40.591149,-76.170433,0
Lamar CDP,PA,41.010035,-77.523444,0
Lampeter CDP,PA,39.993628,-76.245295,0
Lancaster city,PA,40.042061,-76.30099,0
Landingville borough,PA,40.623154,-76.122675,0
Landisburg borough,PA,40.342981,-77.305618,0
Landisville CDP,PA,40.090065,-76.405324,0
Lanesboro borough,PA,41.963682,-75.576164,0
Langeloth CDP,PA,40.36314,-80.413666,0
Langhorne borough,PA,40.177453,-74.923416,0
Langhorne Manor borough,PA,40.165957,-74.918253,0
Lansdale borough,PA,40.241654,-75.281208,0
Lansdowne borough,PA,39.940759,-75.27603,0
Lanse CDP,PA,40.961123,-78.115673,0
Lansford borough,PA,40.833033,-75.884397,0
Laporte borough,PA,41.417126,-76.492401,0
Larke CDP,PA,40.424916,-78.208624,0
Larksville borough,PA,41.264013,-75.930896,0
Latrobe borough,PA,40.312434,-79.382596,0
Lattimer CDP,PA,40.992925,-75.960661,0
Laureldale borough,PA,40.389705,-75.913458,0
Laurel Lake CDP,PA,41.952673,-75.922572,0
Laurel Mountain borough,PA,40.211168,-79.185012,0
Laurel Run borough,PA,41.219459,-75.84461,0
Laurelton CDP,PA,40.878987,-77.204312,0
Laurys Station CDP,PA,40.723499,-75.543084,0
Lavelle CDP,PA,40.762314,-76.386879,0
Lawnton CDP,PA,40.265251,-76.79843,0
Lawrence CDP,PA,40.303102,-80.119608,0
Lawrence Park CDP,PA,42.150606,-80.022999,0
Lawrenceville borough,PA,41.996136,-77.130392,0
Lawson Heights CDP,PA,40.293802,-79.387335,0
Leamersville CDP,PA,40.37427,-78.431336,0
Lebanon city,PA,40.341193,-76.422735,0
Lebanon South CDP,PA,40.328112,-76.406778,0
Leechburg borough,PA,40.630442,-79.602156,0
Leeper CDP,PA,41.370455,-79.305587,0
Leesport borough,PA,40.444433,-75.967191,0
Leetsdale borough,PA,40.56389,-80.216015,0
Lehighton borough,PA,40.827662,-75.716547,0
Leith-Hatfield CDP,PA,39.877217,-79.731331,0
Lemont CDP,PA,40.811936,-77.816177,0
Lemont Furnace CDP,PA,39.911058,-79.663031,0
Lemoyne borough,PA,40.244217,-76.899119,0
Lenape Heights CDP,PA,40.763374,-79.521619,0
Lenhartsville borough,PA,40.571275,-75.889719,0
Lenkerville CDP,PA,40.532687,-76.959428,0
Leola CDP,PA,40.092953,-76.188963,0
LeRaysville borough,PA,41.837644,-76.173693,0
Level Green CDP,PA,40.390203,-79.721495,0
Levittown CDP,PA,40.152343,-74.85234,0
Lewisberry borough,PA,40.135779,-76.86062,0
Lewisburg borough,PA,40.964126,-76.889957,0
Lewis Run borough,PA,41.867552,-78.654034,0
Lewistown borough,PA,40.597204,-77.571278,0
Liberty borough,PA,40.3217,-79.863158,0
Liberty borough,PA,41.558497,-77.10552,0
Lightstreet CDP,PA,41.039781,-76.418697,0
Ligonier borough,PA,40.24494,-79.237487,0
Lilly borough,PA,40.424242,-78.620203,0
Lima CDP,PA,39.919449,-75.441534,0
Lime Ridge CDP,PA,41.026078,-76.350118,0
Lincoln borough,PA,40.291407,-79.859919,0
Lincoln Park CDP,PA,40.314696,-75.988597,0
Lincoln University CDP,PA,39.806469,-75.927906,0
Lincolnville CDP,PA,41.790271,-79.839301,0
Linds Crossing CDP,PA,40.440108,-78.323273,0
Linesville borough,PA,41.6564,-80.422396,0
Linglestown CDP,PA,40.34435,-76.794824,0
Linntown CDP,PA,40.956346,-76.900503,0
Linwood CDP,PA,39.825374,-75.425239,0
Lionville CDP,PA,40.053656,-75.644767,0
Lititz borough,PA,40.153998,-76.304314,0
Little Britain CDP,PA,39.778999,-76.108668,0
Little Meadows borough,PA,41.989031,-76.127729,0
Littlestown borough,PA,39.745483,-77.085706,0
Liverpool borough,PA,40.573461,-76.992598,0
Llewellyn CDP,PA,40.672411,-76.277632,0
Lock Haven city,PA,41.137115,-77.453239,0
Locustdale CDP,PA,40.778538,-76.373632,0
Locust Gap CDP,PA,40.769997,-76.440649,0
Loganton borough,PA,41.034229,-77.302333,0
Loganville borough,PA,39.855938,-76.707872,0
Long Branch borough,PA,40.098348,-79.880078,0
Longfellow CDP,PA,40.506642,-77.665649,0
Loop CDP,PA,40.426292,-78.361865,0
Lorain borough,PA,40.296033,-78.896074,0
Lorane CDP,PA,40.29422,-75.848207,0
Loretto borough,PA,40.508398,-78.635148,0
Lower Allen CDP,PA,40.226748,-76.902769,0
Lower Burrell city,PA,40.58329,-79.718007,0
Loyalhanna CDP,PA,40.314436,-79.356094,0
Loysville CDP,PA,40.370249,-77.335423,0
Lucerne Mines CDP,PA,40.556545,-79.153895,0
Lumber City CDP,PA,40.657929,-77.601238,0
Luthersburg CDP,PA,41.049779,-78.713223,0
Luzerne borough,PA,41.286856,-75.896836,0
Lykens borough,PA,40.56411,-76.69838,0
Lynnwood-Pricedale CDP,PA,40.130076,-79.851945,0
Lyons borough,PA,40.480578,-75.758948,0
McAdoo borough,PA,40.900964,-75.992382,0
McAlisterville CDP,PA,40.637977,-77.27301,0
McClure borough,PA,40.707798,-77.311367,0
McConnellsburg borough,PA,39.932,-77.995793,0
McConnellstown CDP,PA,40.46438,-78.066937,0
McDonald borough,PA,40.37007,-80.232521,0
McElhattan CDP,PA,41.153938,-77.352108,0
McEwensville borough,PA,41.072324,-76.818762,0
McGovern CDP,PA,40.236233,-80.226766,0
McKean borough,PA,41.998484,-80.139587,0
McKeansburg CDP,PA,40.682314,-76.019556,0
McKee CDP,PA,40.360453,-78.421066,0
McKeesport city,PA,40.341877,-79.845007,0
McKees Rocks borough,PA,40.469019,-80.063328,0
Mackeyville CDP,PA,41.053699,-77.463674,0
McKinley CDP,PA,40.084013,-75.110677,0
McKnightstown CDP,PA,39.873488,-77.330218,0
McMurray CDP,PA,40.281468,-80.087433,0
McSherrystown borough,PA,39.803527,-77.019894,0
Macungie borough,PA,40.515911,-75.554084,0
McVeytown borough,PA,40.498615,-77.741124,0
Madera CDP,PA,40.829198,-78.43033,0
Madison borough,PA,40.245557,-79.674861,0
Madisonburg CDP,PA,40.926812,-77.518594,0
Mahaffey borough,PA,40.873883,-78.727101,0
Mahanoy City borough,PA,40.812627,-76.138184,0
Mainesburg CDP,PA,41.781981,-76.994683,0
Mainville CDP,PA,40.982644,-76.369505,0
Maitland CDP,PA,40.623731,-77.499278,0
Malvern borough,PA,40.033147,-75.515363,0
Mammoth CDP,PA,40.198687,-79.462864,0
Manchester borough,PA,40.061202,-76.719425,0
Manheim borough,PA,40.163273,-76.395973,0
Manns Choice borough,PA,40.003316,-78.590802,0
Manor borough,PA,40.345939,-79.669268,0
Manorville borough,PA,40.787837,-79.520848,0
Mansfield borough,PA,41.806178,-77.078376,0
Maple Glen CDP,PA,40.177757,-75.179243,0
Mapleton borough,PA,40.391976,-77.941647,0
Mapletown CDP,PA,39.805239,-79.940054,0
Marcus Hook borough,PA,39.81287,-75.41624,0
Marianna borough,PA,40.012824,-80.112099,0
Marianne CDP,PA,41.244734,-79.433012,0
Marienville CDP,PA,41.468751,-79.118138,0
Marietta borough,PA,40.057043,-76.551723,0
Marion CDP,PA,39.860593,-77.701529,0
Marion Center borough,PA,40.770518,-79.04721,0
Marion Heights borough,PA,40.803651,-76.464339,0
Marklesburg borough,PA,40.384007,-78.168619,0
Markleysburg borough,PA,39.736099,-79.451856,0
Marlin CDP,PA,40.678975,-76.243966,0
Mars borough,PA,40.696952,-80.014099,0
Marshallton CDP,PA,39.947965,-75.677118,0
Marshallton CDP,PA,40.785128,-76.536496,0
Martinsburg borough,PA,40.310917,-78.324286,0
Martinsburg Junction CDP,PA,40.310206,-78.3365,0
Martins Creek CDP,PA,40.782713,-75.190213,0
Maryd CDP,PA,40.759361,-76.055738,0
Marysville borough,PA,40.337629,-76.932069,0
Masontown borough,PA,39.848744,-79.908736,0
Masthope CDP,PA,41.516571,-75.025362,0
Matamoras borough,PA,41.366596,-74.699671,0
Mather CDP,PA,39.935584,-80.074474,0
Mattawana CDP,PA,40.496849,-77.727253,0
Maxatawny CDP,PA,40.541207,-75.691937,0
Mayfield borough,PA,41.539668,-75.531066,0
Maytown CDP,PA,40.083556,-76.56644,0
Meadowlands CDP,PA,40.217306,-80.229979,0
Meadowood CDP,PA,40.84074,-79.895954,0
Meadville city,PA,41.647878,-80.147438,0
Mechanicsburg borough,PA,40.211404,-77.00593,0
Mechanicsville borough,PA,40.690826,-76.180687,0
Media borough,PA,39.92004,-75.388333,0
Mehoopany CDP,PA,41.567048,-76.062171,0
Melrose Park CDP,PA,40.063903,-75.127501,0
Mercer borough,PA,41.22653,-80.236253,0
Mercersburg borough,PA,39.831886,-77.90289,0
Meridian CDP,PA,40.852595,-79.954854,0
Merion Station CDP,PA,40.003564,-75.250088,0
Mertztown CDP,PA,40.501714,-75.664612,0
Meshoppen borough,PA,41.609263,-76.041819,0
Messiah College CDP,PA,40.157418,-76.982115,0
Mexico CDP,PA,40.54165,-77.358283,0
Meyersdale borough,PA,39.813339,-79.027697,0
Middleburg borough,PA,40.7895,-77.044862,0
Middleport borough,PA,40.727784,-76.086824,0
Middletown borough,PA,40.200888,-76.729183,0
Middletown CDP,PA,40.644006,-75.324584,0
Midland borough,PA,40.634358,-80.458011,0
Midland CDP,PA,40.257102,-80.216168,0
Midway CDP,PA,39.807917,-77.005203,0
Midway borough,PA,40.368664,-80.291209,0
Mifflin borough,PA,40.56857,-77.404539,0
Mifflinburg borough,PA,40.91956,-77.047424,0
Mifflintown borough,PA,40.571174,-77.39514,0
Mifflinville CDP,PA,41.030711,-76.302779,0
Mildred CDP,PA,41.475976,-76.380201,0
Milesburg borough,PA,40.942383,-77.791686,0
Milford borough,PA,41.323661,-74.801019,0
Milford Square CDP,PA,40.433182,-75.405024,0
Millbourne borough,PA,39.963735,-75.252615,0
Mill Creek borough,PA,40.437031,-77.930955,0
Millersburg borough,PA,40.543191,-76.952904,0
Millerstown CDP,PA,40.277124,-78.302912,0
Millerstown borough,PA,40.555738,-77.151474,0
